feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Lachnospiraceae_UCG.010	Pig	WM2	-0.632805235839743	0.324649023754198	20	5	0.0670294866740645	0.54089058693228
Muribaculaceae	Pig	WM2	1.16827660749521	0.634865688617518	20	20	0.0822887637440227	0.54089058693228
Proteiniclasticum	Pig	WM2	-0.483744680440054	0.265610015057856	20	3	0.0852312440014501	0.54089058693228
Solibacillus	Pig	WM2	-1.34365021616868	0.688034071923362	20	6	0.0665607952211497	0.54089058693228
uncultured	Pig	WM2	0.725468632171398	0.380407921658598	20	20	0.0725987471049773	0.54089058693228
vadinBE97	Pig	WM2	0.510238400050089	0.276870240472917	20	3	0.0818789555298592	0.54089058693228
Desemzia	Pig	WM2	-0.730324235277441	0.420392158482064	20	3	0.099424428066549	0.546834354366019
Moryella	Pig	WM2	0.917659586684665	0.527268556337083	20	6	0.0988560414102357	0.546834354366019
Paludicola	Pig	WM2	1.17248700184917	0.672059456821265	20	12	0.0981016187439409	0.546834354366019
Phascolarctobacterium	Pig	WM2	2.18622482582232	1.24289768387611	20	15	0.0955695918808401	0.546834354366019
X.Eubacterium._coprostanoligenes_group	Pig	WM2	0.803360896632864	0.487751325289604	20	20	0.116889799898599	0.582306878947377
Empedobacter	Pig	WM2	-1.10008236045224	0.669897353526517	20	3	0.117910692799816	0.582306878947377
Gastranaerophilales	Pig	WM2	0.634975026862941	0.387554127188895	20	5	0.118696113139042	0.582306878947377
Parabacteroides	Pig	WM2	1.45337649370769	0.890394713707919	20	16	0.119990508389156	0.582306878947377
Prevotellaceae_UCG.001	Pig	WM2	0.888586086032628	0.557142668768356	20	19	0.128142397146488	0.604099872262015
Candidatus_Saccharimonas	Pig	WM2	-0.612982960343279	0.398720752679724	20	4	0.141594486117579	0.625260614877335
Ruminococcus	Pig	WM2	1.01304794366775	0.651869837555652	20	20	0.137575016321908	0.625260614877335
Sphaerochaeta	Pig	WM2	0.490623825018472	0.321178066817304	20	5	0.143999414335386	0.625260614877335
Acinetobacter	Pig	WM2	-1.36268782914075	1.01628835376449	20	20	0.196646972723153	0.65685641536816
Aerococcus	Pig	WM2	-1.56218271229826	1.09791013890838	20	19	0.171874653744498	0.65685641536816
Anaeroplasma	Pig	WM2	0.535781742496887	0.392751526339558	20	4	0.189327934567729	0.65685641536816
Bacillus	Pig	WM2	-1.34777352805005	1.04805475663347	20	9	0.214748597738813	0.65685641536816
Christensenellaceae_R.7_group	Pig	WM2	0.660829758463014	0.484857361492308	20	20	0.189710940355715	0.65685641536816
Clostridia_vadinBB60_group	Pig	WM2	1.03015584824442	0.795980055237155	20	17	0.211955939668856	0.65685641536816
Clostridium_sensu_stricto_1	Pig	WM2	0.745914702997347	0.572784183883279	20	20	0.209244859303741	0.65685641536816
Collinsella	Pig	WM2	-1.00985505573824	0.784098236312805	20	14	0.214086114743518	0.65685641536816
Lachnospiraceae_NK4A136_group	Pig	WM2	0.647353638300888	0.479956110823097	20	16	0.194134326464897	0.65685641536816
Lactobacillus	Pig	WM2	0.726191543840723	0.564986917799776	20	20	0.214971190484125	0.65685641536816
p.1088.a5_gut_group	Pig	WM2	-0.472752871392144	0.349741100083432	20	5	0.193207423416499	0.65685641536816
Psychrobacter	Pig	WM2	0.807904070096382	0.60340241738784	20	17	0.197263554269177	0.65685641536816
Streptococcus	Pig	WM2	-1.37786381024381	0.983050619082985	20	20	0.178036480071381	0.65685641536816
Succinivibrio	Pig	WM2	1.1843988369858	0.908894778568135	20	11	0.208957817167973	0.65685641536816
Terrisporobacter	Pig	WM2	1.04094486963741	0.789840949863224	20	19	0.204058910919309	0.65685641536816
UCG.008	Pig	WM2	0.849602971159835	0.590301244536082	20	15	0.167238014528075	0.65685641536816
Colidextribacter	Pig	WM2	0.951328944598333	0.778136805701601	20	9	0.237258452201666	0.667746007112884
Helcococcus	Pig	WM2	0.509505704465536	0.409660927944291	20	6	0.229555262324906	0.667746007112884
Hydrogenoanaerobacterium	Pig	WM2	0.653181631536182	0.520504835810137	20	5	0.225564346367432	0.667746007112884
Romboutsia	Pig	WM2	0.434576317369658	0.356653016694391	20	15	0.238769784361577	0.667746007112884
Solobacterium	Pig	WM2	-0.570074182506114	0.460942628269933	20	13	0.232071255903933	0.667746007112884
Actinobacillus	Pig	WM2	0.980389662161134	0.83121247456196	20	16	0.253566276530255	0.697307260458203
Breznakia	Pig	WM2	0.734158458698209	0.655812591133259	20	10	0.277658673882312	0.727201288739388
Desulfovibrio	Pig	WM2	0.62968980231788	0.55725212728926	20	7	0.273313581546862	0.727201288739388
NK4A214_group	Pig	WM2	0.649545385722467	0.571384667009489	20	20	0.270533404989352	0.727201288739388
Corynebacterium	Pig	WM2	0.63108989497032	0.585506920510587	20	20	0.295333239560178	0.72731320190193
dgA.11_gut_group	Pig	WM2	-1.14702581138093	1.052684978573	20	16	0.290254041850573	0.72731320190193
Megasphaera	Pig	WM2	1.32821175671798	1.22654937695241	20	14	0.293153042655162	0.72731320190193
Peptostreptococcus	Pig	WM2	-0.426333883625276	0.387569620046547	20	3	0.285818465111403	0.72731320190193
X.Eubacterium._siraeum_group	Pig	WM2	0.697903358805623	0.663519332366347	20	13	0.306798225244372	0.728679294009744
Incertae_Sedis	Pig	WM2	0.73013342630894	0.697625727074332	20	10	0.309136670185952	0.728679294009744
UCG.004	Pig	WM2	0.826906828102308	0.782766006454933	20	13	0.304762555458345	0.728679294009744
X.Eubacterium._hallii_group	Pig	WM2	-0.619919720014868	0.611405706494489	20	14	0.324054453088294	0.734270387936545
Acetitomaculum	Pig	WM2	0.486720874272507	0.494083164990778	20	14	0.337632646467163	0.734270387936545
Comamonas	Pig	WM2	-0.61799420205584	0.664749316236357	20	13	0.364845407796107	0.734270387936545
Dialister	Pig	WM2	0.732872715167435	0.768164132388528	20	8	0.352692396612191	0.734270387936545
JG30.KF.CM45	Pig	WM2	-0.811933709230538	0.811047513094491	20	10	0.330050784514218	0.734270387936545
Luteococcus	Pig	WM2	-0.649641464839392	0.696590739193283	20	4	0.363367584073886	0.734270387936545
Murdochiella	Pig	WM2	0.503160502702357	0.540608648849678	20	5	0.364309124587273	0.734270387936545
Neisseria	Pig	WM2	-0.684261227665864	0.669714130241307	20	15	0.320449387591165	0.734270387936545
Oscillibacter	Pig	WM2	0.735523106961964	0.791279317154937	20	15	0.364910132186646	0.734270387936545
Porphyromonas	Pig	WM2	-0.402424743306647	0.421932846852393	20	9	0.352836486145275	0.734270387936545
Rikenellaceae_RC9_gut_group	Pig	WM2	0.62979604000418	0.653445143558594	20	19	0.347912680966338	0.734270387936545
Sphingobacterium	Pig	WM2	0.638102661419298	0.673792380807699	20	9	0.356164093271091	0.734270387936545
Anaerostipes	Pig	WM2	-0.216997240215991	0.236760047946894	20	3	0.371506949009195	0.73853791068093
Alloiococcus	Pig	WM2	0.639630930736766	0.750691515844553	20	10	0.405377605393258	0.74014906226376
Chryseobacterium	Pig	WM2	0.591549422070053	0.712341432682416	20	11	0.41717492600321	0.74014906226376
Enterococcus	Pig	WM2	0.494670991816231	0.581520853568836	20	19	0.406137509984643	0.74014906226376
Escherichia.Shigella	Pig	WM2	0.204472981996801	0.233126978497268	20	3	0.391994726067276	0.74014906226376
Faecalibacterium	Pig	WM2	0.344349115513073	0.386989107616776	20	4	0.385303119798655	0.74014906226376
Family_XIII_UCG.001	Pig	WM2	0.553846254203151	0.61789548728715	20	14	0.38190110902877	0.74014906226376
Kocuria	Pig	WM2	0.699160791375378	0.816963759729972	20	17	0.403355041898588	0.74014906226376
Oxalobacter	Pig	WM2	0.443443803378825	0.532732504117887	20	5	0.416093852237553	0.74014906226376
Rothia	Pig	WM2	-0.541348725072408	0.645222001879655	20	19	0.412467256145519	0.74014906226376
T2WK15B57	Pig	WM2	0.190703587629031	0.218085259811808	20	3	0.393394027962116	0.74014906226376
Acidaminococcus	Pig	WM2	0.736737087231262	0.907750053812615	20	8	0.427619426827612	0.742216935619781
Alloprevotella	Pig	WM2	0.594440205161788	0.739267915273003	20	13	0.431835307996963	0.742216935619781
Myroides	Pig	WM2	0.524791967315937	0.642875996798443	20	7	0.424989675409167	0.742216935619781
TM7a	Pig	WM2	-0.541519586571869	0.689220670618236	20	6	0.442264629979272	0.752305813882267
Dermatophilus	Pig	WM2	-0.276349681100695	0.369704532469311	20	7	0.46442297844794	0.776071133192941
Sarcina	Pig	WM2	0.389916799228809	0.527372668104217	20	4	0.469223244902943	0.776071133192941
Trueperella	Pig	WM2	0.391659660931096	0.531090954427966	20	10	0.470346141329055	0.776071133192941
Erysipelothrix	Pig	WM2	-0.175378632523517	0.247555734615515	20	3	0.487745441899525	0.796811860528926
Propionimicrobium	Pig	WM2	0.321504473181629	0.477636637193106	20	4	0.509424672930044	0.824069323857424
Family_XIII_AD3011_group	Pig	WM2	0.247866282946549	0.407585770188014	20	20	0.550696455832698	0.826044683749047
Gallicola	Pig	WM2	-0.363445263760644	0.550748269891142	20	5	0.517666197049121	0.826044683749047
Gemella	Pig	WM2	-0.233896830006594	0.377445522254218	20	3	0.543231445956221	0.826044683749047
Macrococcus	Pig	WM2	0.22097328248508	0.353175532990058	20	4	0.539380722793109	0.826044683749047
Parasutterella	Pig	WM2	0.35107136376375	0.573653009385618	20	10	0.548195935025143	0.826044683749047
Prevotellaceae_NK3B31_group	Pig	WM2	0.336856354086549	0.529174951971071	20	19	0.532418096466643	0.826044683749047
Turicibacter	Pig	WM2	-0.198802995576434	0.318763597627325	20	15	0.540668534987126	0.826044683749047
WCHB1.41	Pig	WM2	0.47420311260633	0.74134603657939	20	15	0.530456864898584	0.826044683749047
Jeotgalibaca	Pig	WM2	0.492001261473374	0.838116245530264	20	20	0.564473295134944	0.839081925200592
X.Eubacterium._ruminantium_group	Pig	WM2	-0.398775585666955	0.689179477775452	20	14	0.570013120999886	0.839751472901618
Victivallis	Pig	WM2	0.337341495793465	0.602459832721711	20	7	0.582422288076982	0.850439624183204
Brevibacterium	Pig	WM2	0.475688120782739	0.869497876939899	20	12	0.591040140932648	0.855452835560412
Globicatella	Pig	WM2	-0.370611022709994	0.697008523573044	20	12	0.601423630180361	0.858880169114661
Jeotgalicoccus	Pig	WM2	0.673976138634636	1.29387862176228	20	13	0.608788357577518	0.858880169114661
Tessaracoccus	Pig	WM2	0.461872225492496	0.887276311187255	20	13	0.609024119917669	0.858880169114661
Atopostipes	Pig	WM2	0.473184952566725	0.939433804403709	20	11	0.620586777215188	0.860477464205933
Clostridium_sensu_stricto_6	Pig	WM2	-0.316556323169874	0.620896021697	20	14	0.616359371947563	0.860477464205933
X.Anaerorhabdus._furcosa_group	Pig	WM2	0.176092947360105	0.457894541558521	20	6	0.705061125563116	0.860631852403616
X.Eubacterium._nodatum_group	Pig	WM2	-0.289624776839284	0.758648729548628	20	11	0.707105838805657	0.860631852403616
Bergeyella	Pig	WM2	-0.367437218555822	0.894108891297188	20	11	0.685957684572002	0.860631852403616
Deinococcus	Pig	WM2	-0.26695833818344	0.6368877114361	20	11	0.680058293553857	0.860631852403616
Flavobacterium	Pig	WM2	-0.319008166662624	0.780473936167919	20	10	0.687554915203725	0.860631852403616
Frisingicoccus	Pig	WM2	0.336899094528769	0.773549164522547	20	14	0.668359957196047	0.860631852403616
Kurthia	Pig	WM2	0.315546682176041	0.636889926596887	20	6	0.626277249320092	0.860631852403616
Lachnospiraceae_NK4B4_group	Pig	WM2	0.212914904423007	0.488940883510802	20	6	0.668404393149258	0.860631852403616
Marvinbryantia	Pig	WM2	0.195040147980662	0.499705960750957	20	7	0.700887896584243	0.860631852403616
Mitsuokella	Pig	WM2	0.344165539189275	0.901615816688454	20	12	0.707137305717587	0.860631852403616
Negativibacillus	Pig	WM2	-0.094767136510387	0.25026944478205	20	3	0.709369284405404	0.860631852403616
Prevotella	Pig	WM2	0.268592322985106	0.603692764764698	20	20	0.661684594536809	0.860631852403616
Pseudomonas	Pig	WM2	0.288350526475083	0.605576460815784	20	6	0.639689693499747	0.860631852403616
RF39	Pig	WM2	0.307947827965336	0.650995977851182	20	8	0.641869584255538	0.860631852403616
Treponema	Pig	WM2	0.374996604696759	0.890775200734407	20	6	0.678755031894849	0.860631852403616
UCG.001	Pig	WM2	-0.212079920166783	0.517046849269442	20	8	0.686518075895607	0.860631852403616
W5053	Pig	WM2	0.311419086228523	0.714567654452754	20	4	0.668152786199994	0.860631852403616
Enterorhabdus	Pig	WM2	-0.245547579061165	0.671473528123003	20	14	0.71886252146734	0.865783328774534
UCG.002	Pig	WM2	0.166251358735547	0.464840302670631	20	20	0.724762668244355	0.86656405985738
Paracoccus	Pig	WM2	0.231586232754084	0.691214937088674	20	13	0.741466112535535	0.880157615599736
Alistipes	Pig	WM2	0.207948028368248	0.653346124603875	20	14	0.753934572745684	0.888565746450271
Lachnoclostridium	Pig	WM2	0.188021932104841	0.620939576555372	20	13	0.765512008320769	0.895811924630687
Facklamia	Pig	WM2	0.189854916707217	0.669769143992168	20	19	0.780056288860365	0.906403434239157
Lysobacter	Pig	WM2	0.203227681072934	0.806198810424818	20	11	0.803834036842309	0.927500811741126
Oscillospira	Pig	WM2	0.151683203799447	0.68364238467568	20	9	0.826908948378723	0.947499836683954
Glutamicibacter	Pig	WM2	0.103601763465695	0.510220267704119	20	15	0.841371274352183	0.957422484607656
Akkermansia	Pig	WM2	0.0903249933619592	0.547348563472694	20	11	0.870765193035354	0.978473690491731
Butyricimonas	Pig	WM2	0.0379716373332884	0.239369986088262	20	3	0.875725364377098	0.978473690491731
Carnobacterium	Pig	WM2	-0.0902631747376304	0.578094876066613	20	6	0.877661249653189	0.978473690491731
Anaerococcus	Pig	WM2	0.036750879481357	0.655929670194968	20	6	0.955936198348392	0.995565931944183
Arcobacter	Pig	WM2	-0.00466531200504488	0.662031490761457	20	8	0.994454898033336	0.995565931944183
Bacteroidales_RF16_group	Pig	WM2	0.0222154002797529	0.642712657488202	20	13	0.972806988789046	0.995565931944183
Bifidobacterium	Pig	WM2	0.0506969212378755	0.88062363143571	20	18	0.954725945494838	0.995565931944183
Blautia	Pig	WM2	0.0233523745504327	0.642223633590719	20	13	0.971394137821348	0.995565931944183
Brachybacterium	Pig	WM2	-0.0388421080194071	0.709365656403368	20	13	0.956935946914876	0.995565931944183
Clostridia_UCG.014	Pig	WM2	0.0534164656541227	0.515611840751461	20	19	0.918633748559401	0.995565931944183
Dermabacter	Pig	WM2	0.00985703824307147	0.283767484891606	20	3	0.972672310420115	0.995565931944183
Dietzia	Pig	WM2	0.0199465488844862	0.470584346524063	20	10	0.966657026612651	0.995565931944183
Erysipelotrichaceae_UCG.003	Pig	WM2	0.0602528548647897	0.48720080157397	20	6	0.902945895319962	0.995565931944183
Flaviflexus	Pig	WM2	0.0576401087565567	0.686952221856761	20	8	0.934056504802293	0.995565931944183
Izemoplasmatales	Pig	WM2	0.0779035988156703	0.894207872616611	20	10	0.931537807895047	0.995565931944183
Lachnospiraceae_UCG.007	Pig	WM2	-0.00353255351835391	0.626895647628206	20	17	0.995565931944183	0.995565931944183
Monoglobus	Pig	WM2	-0.00647181856331441	0.59296143499667	20	18	0.991411801606217	0.995565931944183
Moraxella	Pig	WM2	-0.0320950196920646	0.713143271722473	20	18	0.964598846116339	0.995565931944183
Proteus	Pig	WM2	-0.0366147645400324	0.67823708427141	20	8	0.957541623477857	0.995565931944183
Staphylococcus	Pig	WM2	-0.0243114306900779	0.934011931653933	20	20	0.979520581696474	0.995565931944183
