feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Rikenellaceae_RC9_gut_group	Dorsal_Ventral	V	-0.519183402636067	0.65882562386744	20	19	0.440926248962974	0.757841990405112
Candidatus_Soleaferrea	Dorsal_Ventral	V	0.635537767925598	0.830150652791295	20	15	0.453854937287753	0.768030672563599
Lachnospira	Dorsal_Ventral	V	-0.566499057931392	0.743830090051432	20	13	0.456163672189289	0.768030672563599
Blautia	Dorsal_Ventral	V	-0.466569881254882	0.632761996640625	20	13	0.470410215318196	0.774352963993699
CAG.352	Dorsal_Ventral	V	0.135932068967354	0.187078832561248	20	3	0.476812788962871	0.774352963993699
Moryella	Dorsal_Ventral	V	0.402929046999485	0.561939382315616	20	6	0.482555328938003	0.774352963993699
p.1088.a5_gut_group	Dorsal_Ventral	V	0.270057400528519	0.361501755444143	20	5	0.464684826410423	0.774352963993699
Roseburia	Dorsal_Ventral	V	0.617522819227246	0.872338074139353	20	11	0.488077019729362	0.774352963993699
Trueperella	Dorsal_Ventral	V	-0.37812879604813	0.531635460805908	20	10	0.486041530253331	0.774352963993699
Christensenellaceae_R.7_group	Dorsal_Ventral	V	-0.34974575237505	0.50254539741008	20	20	0.495349726376499	0.774582154277495
Clostridia_vadinBB60_group	Dorsal_Ventral	V	0.568570206200524	0.821329053774344	20	17	0.497610353657057	0.774582154277495
RF39	Dorsal_Ventral	V	-0.433139461090834	0.647025064309551	20	8	0.511716012113832	0.789094785035349
Bacteroides	Dorsal_Ventral	V	0.350210120899936	0.537086527590812	20	19	0.522605495704662	0.79053701808804
Colidextribacter	Dorsal_Ventral	V	-0.513203622108387	0.80071470831655	20	9	0.529643385558108	0.79053701808804
Luteococcus	Dorsal_Ventral	V	-0.449641464839392	0.705303418894346	20	4	0.531815812168318	0.79053701808804
Prevotellaceae_UCG.003	Dorsal_Ventral	V	0.616028737112371	0.947057557651995	20	17	0.523607871248699	0.79053701808804
Staphylococcus	Dorsal_Ventral	V	0.53160768044948	0.92558670619246	20	20	0.572841710520557	0.83645028527338
UCG.008	Dorsal_Ventral	V	-0.358777226582358	0.617580592028492	20	15	0.568484311284124	0.83645028527338
Lysobacter	Dorsal_Ventral	V	0.451373393360729	0.800582459659748	20	11	0.579843353428685	0.839246958909939
Anaerovibrio	Dorsal_Ventral	V	0.579411642827697	1.07967228626047	20	17	0.598076979125582	0.850712944445871
Erysipelotrichaceae_UCG.003	Dorsal_Ventral	V	0.26025285486479	0.483532260042459	20	6	0.597009854273983	0.850712944445871
Succinivibrio	Dorsal_Ventral	V	0.49404497453468	0.943643503228661	20	11	0.6069776375365	0.855994104218141
Breznakia	Dorsal_Ventral	V	0.336490373938219	0.673604963986295	20	10	0.623452313580608	0.865004584390385
Romboutsia	Dorsal_Ventral	V	0.183881435227744	0.36853078652543	20	15	0.623851791166399	0.865004584390385
Collinsella	Dorsal_Ventral	V	0.388495133974542	0.814297910263719	20	14	0.639037713991473	0.875308436976502
vadinBE97	Dorsal_Ventral	V	0.141903868659519	0.300003227576776	20	3	0.641892853782768	0.875308436976502
Alloprevotella	Dorsal_Ventral	V	0.336508114278408	0.748236012843067	20	13	0.658270184220206	0.881913253057187
Chryseobacterium	Dorsal_Ventral	V	-0.321640796033508	0.721888865637572	20	11	0.661231564447222	0.881913253057187
T2WK15B57	Dorsal_Ventral	V	-0.0981932635449034	0.221463213797372	20	3	0.662771171994492	0.881913253057187
Enterococcus	Dorsal_Ventral	V	-0.255604171346296	0.590026503838435	20	19	0.670010422649816	0.884413757897757
X.Eubacterium._coprostanoligenes_group	Dorsal_Ventral	V	-0.197811891302591	0.521135703252992	20	20	0.70869946820717	0.885874335258962
Acinetobacter	Dorsal_Ventral	V	-0.44486630761649	1.06066458233579	20	20	0.67987069283068	0.885874335258962
Bacteroidales_RF16_group	Dorsal_Ventral	V	-0.243587026391522	0.640164517322747	20	13	0.708022300725344	0.885874335258962
Deinococcus	Dorsal_Ventral	V	-0.260995407161731	0.637025002883446	20	11	0.686853498829454	0.885874335258962
Empedobacter	Dorsal_Ventral	V	0.272174179072242	0.715457381786004	20	3	0.708085803147655	0.885874335258962
Kurthia	Dorsal_Ventral	V	-0.24321280543285	0.638650280527282	20	6	0.707791718820328	0.885874335258962
Prevotellaceae_UCG.001	Dorsal_Ventral	V	0.229856276088113	0.592738207397365	20	19	0.702721141442856	0.885874335258962
Clostridium_sensu_stricto_1	Dorsal_Ventral	V	-0.205030587435801	0.597207491668347	20	20	0.735338387757269	0.904566505968902
Elusimicrobium	Dorsal_Ventral	V	0.217840334727211	0.641541232461787	20	11	0.738119362000588	0.904566505968902
Incertae_Sedis	Dorsal_Ventral	V	-0.236046804584216	0.716381591271449	20	10	0.745582089768307	0.904566505968902
Lachnospiraceae_ND3007_group	Dorsal_Ventral	V	0.171554322187398	0.510037582803898	20	7	0.740491705828539	0.904566505968902
Candidatus_Saccharimonas	Dorsal_Ventral	V	-0.131736698123291	0.422952705995043	20	4	0.759022628971776	0.914151341462357
Olsenella	Dorsal_Ventral	V	0.258585523412844	0.864202306904465	20	7	0.768200507790694	0.918500607141048
Enterorhabdus	Dorsal_Ventral	V	-0.189359848713857	0.672483665342183	20	14	0.781475037038293	0.927650223822434
Micrococcus	Dorsal_Ventral	V	0.216190629299752	0.837219663280672	20	12	0.799163071258937	0.941870762555176
Sarcina	Dorsal_Ventral	V	-0.127059357303502	0.534482397027616	20	4	0.814779989379812	0.953465945018929
X.Eubacterium._hallii_group	Dorsal_Ventral	V	0.124833943847092	0.627934083082476	20	14	0.844646635179487	0.961149619342175
Anaerostipes	Dorsal_Ventral	V	0.0499023323574533	0.241935864430055	20	3	0.838900816805255	0.961149619342175
Coprococcus	Dorsal_Ventral	V	-0.16279672124659	0.774983410347387	20	19	0.835976542931726	0.961149619342175
Desulfovibrio	Dorsal_Ventral	V	0.11978623083492	0.575987042035804	20	7	0.837589763978926	0.961149619342175
Butyricimonas	Dorsal_Ventral	V	0.0379716373332884	0.239369986088262	20	3	0.875725364377098	0.965362988663312
Dietzia	Dorsal_Ventral	V	0.083740018717401	0.470193740421036	20	10	0.860635948737348	0.965362988663312
NK4A214_group	Dorsal_Ventral	V	0.0947011873034971	0.591118937633463	20	20	0.874502458142023	0.965362988663312
Paracoccus	Dorsal_Ventral	V	-0.108240533806973	0.69289737001086	20	13	0.877602716966647	0.965362988663312
UCG.010	Dorsal_Ventral	V	-0.0856564841629812	0.466834018936805	20	20	0.856469458451854	0.965362988663312
UCG.002	Dorsal_Ventral	V	-0.0675686308299659	0.46621711204675	20	20	0.886376988054386	0.968557635953468
Fibrobacter	Dorsal_Ventral	V	-0.0469081410269051	0.356568326846018	20	4	0.896796019401183	0.973495678955231
X.Eubacterium._ruminantium_group	Dorsal_Ventral	V	0.0861167595594489	0.695263188296754	20	14	0.902797122533366	0.973604739986964
Escherichia.Shigella	Dorsal_Ventral	V	-0.0247424344463758	0.237985106695906	20	3	0.918345736935145	0.977593848995477
Jeotgalicoccus	Dorsal_Ventral	V	-0.142288600788853	1.30316264378662	20	13	0.91426209949716	0.977593848995477
dgA.11_gut_group	Dorsal_Ventral	V	0.0791833410098493	1.08668763181511	20	16	0.942715793582479	0.980524538697549
Jeotgalibaca	Dorsal_Ventral	V	0.0592328995645852	0.845985810338447	20	20	0.944952600750638	0.980524538697549
Lachnospiraceae_NK4A136_group	Dorsal_Ventral	V	0.042121253288808	0.503528337652221	20	16	0.934256271659077	0.980524538697549
Lachnospiraceae_NK4B4_group	Dorsal_Ventral	V	0.0270245614125074	0.491468310600193	20	6	0.956754246850336	0.980524538697549
Megasphaera	Dorsal_Ventral	V	0.0773052668053225	1.26574069444316	20	14	0.951972418335115	0.980524538697549
Sphaerochaeta	Dorsal_Ventral	V	0.0241080217898711	0.341315010237541	20	5	0.944468876383115	0.980524538697549
Paludicola	Dorsal_Ventral	V	0.0342919105056617	0.726616981383636	20	12	0.962878348856342	0.980709429390719
Oscillibacter	Dorsal_Ventral	V	-0.0202229159961041	0.810034241874753	20	15	0.980357169589677	0.992386091915931
Macrococcus	Dorsal_Ventral	V	0.00210328242007581	0.356995019855234	20	4	0.9953639931686	0.996063970546706
UCG.009	Dorsal_Ventral	V	-0.00391151504639243	0.781980708328358	20	16	0.996063970546706	0.996063970546706
